einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;42801;314;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;40;3532;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;42802;314;Entgelte für Wissenschaftlerinnen und Wissenschaftler;ja;40;1341;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;45301;314;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;40;6;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;51101;314;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;ja;40;161;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;51401;314;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;40;10;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;51701;314;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;40;485;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;51801;314;Mieten und Pachten;ja;41;10;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;51901;314;Unterhaltung der Grundstücke und baulichen Anlagen;ja;41;20;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;52501;314;Aus- und Fortbildung;ja;41;20;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;52601;314;Gerichts- und ähnliche Kosten;ja;41;0;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;52603;314;Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;41;11;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;52701;314;Dienstreisen;ja;41;96;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;53203;314;Erfahrungsaustausch auf dem Gebiet der Gesundheitserziehung;ja;41;115;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;53204;314;Ausgaben für Lehrgänge, Fort- und Weiterbildungsmaßnahmen auf dem Gebiet der Gesundheitsaufklärung und -erziehung;ja;42;151;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;53999;314;Vermischte Verwaltungsausgaben;ja;42;16;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;54501;314;Konferenzen, Tagungen, Messen und Ausstellungen;ja;42;152;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;63403;314;Zuweisungen an den Versorgungsfonds;ja;42;40;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;71101;314;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;42;31;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;81101;314;Erwerb von Fahrzeugen;ja;42;0;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;81201;314;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen;ja;42;39;;
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;42719;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;43;0;01;Durchführung von Aufträgen anderer Bundesbehörden
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;54711;314;Nicht aufteilbare sächliche Verwaltungsausgaben;ja;43;0;01;Durchführung von Aufträgen anderer Bundesbehörden
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;42241;314;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;43;324;04;Aufklärung und Beratung nach dem Schwangerschaftskonfliktgesetz
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;42749;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;43;33;04;Aufklärung und Beratung nach dem Schwangerschaftskonfliktgesetz
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;42841;314;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;43;400;04;Aufklärung und Beratung nach dem Schwangerschaftskonfliktgesetz
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;54741;314;Nicht aufteilbare sächliche Verwaltungsausgaben;ja;43;50;04;Aufklärung und Beratung nach dem Schwangerschaftskonfliktgesetz
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;63443;314;Zuweisungen an den Versorgungsfonds;ja;43;0;04;Aufklärung und Beratung nach dem Schwangerschaftskonfliktgesetz
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;81241;314;Erwerb von Geräten;ja;43;0;04;Aufklärung und Beratung nach dem Schwangerschaftskonfliktgesetz
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;51155;314;Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung;ja;43;244;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;52555;314;Aus- und Fortbildung;ja;43;25;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;53255;314;Ausgaben für Aufträge und Dienstleistungen;ja;44;39;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1504;Bundeszentrale für gesundheitliche Aufklärung;81255;314;Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software;ja;44;256;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1505;Deutsches Institut für Medizinische Dokumentation und Information;11901;314;Einnahmen aus Veröffentlichungen; ;46;845;;
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1505;Deutsches Institut für Medizinische Dokumentation und Information;11999;314;Vermischte Einnahmen; ;46;400;;
15;Bundesministerium für Gesundheit;E;Übrige Einnahmen;1505;Deutsches Institut für Medizinische Dokumentation und Information;23601;311;Kosten der Datentransparenz gem. § 303a Abs. 1 SGB V; ;47;640;;
15;Bundesministerium für Gesundheit;E;Übrige Einnahmen;1505;Deutsches Institut für Medizinische Dokumentation und Information;27201;314;Einnahmen aus Zuschüssen von der EU; ;47;0;;
15;Bundesministerium für Gesundheit;E;Übrige Einnahmen;1505;Deutsches Institut für Medizinische Dokumentation und Information;38101;890;Leistungen von Bundesbehörden zur Durchführung von Aufträgen; ;47;0;;
15;Bundesministerium für Gesundheit;A;Sächliche Verwaltungsausgaben;1505;Deutsches Institut für Medizinische Dokumentation und Information;51802;314;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;48;582;;
15;Bundesministerium für Gesundheit;A;Zuweisungen und Zuschüsse (ohne Investitionen);1505;Deutsches Institut für Medizinische Dokumentation und Information;68401;314;Mitgliedsbeiträge an Verbände und Vereine;nein;48;12;;
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1505;Deutsches Institut für Medizinische Dokumentation und Information;98101;890;Leistungen an Bundesbehörden zur Durchführung von Aufträgen;nein;48;0;;
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1505;Deutsches Institut für Medizinische Dokumentation und Information;42261;311;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;nein;48;500;06;Ausgaben im Zusammenhang mit der Wahrnehmung der Aufgaben der Datentransparenz gem. § 303a Abs. 1 SGB V
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1505;Deutsches Institut für Medizinische Dokumentation und Information;42769;311;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;48;0;06;Ausgaben im Zusammenhang mit der Wahrnehmung der Aufgaben der Datentransparenz gem. § 303a Abs. 1 SGB V
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1505;Deutsches Institut für Medizinische Dokumentation und Information;42861;311;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;nein;49;0;06;Ausgaben im Zusammenhang mit der Wahrnehmung der Aufgaben der Datentransparenz gem. § 303a Abs. 1 SGB V
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1505;Deutsches Institut für Medizinische Dokumentation und Information;45969;311;Vermischte Personalausgaben;nein;49;0;06;Ausgaben im Zusammenhang mit der Wahrnehmung der Aufgaben der Datentransparenz gem. § 303a Abs. 1 SGB V
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1505;Deutsches Institut für Medizinische Dokumentation und Information;54761;311;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;49;140;06;Ausgaben im Zusammenhang mit der Wahrnehmung der Aufgaben der Datentransparenz gem. § 303a Abs. 1 SGB V
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1505;Deutsches Institut für Medizinische Dokumentation und Information;63463;311;Zuweisungen an den Versorgungsfonds;nein;49;0;06;Ausgaben im Zusammenhang mit der Wahrnehmung der Aufgaben der Datentransparenz gem. § 303a Abs. 1 SGB V
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1505;Deutsches Institut für Medizinische Dokumentation und Information;81261;311;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen;nein;49;0;06;Ausgaben im Zusammenhang mit der Wahrnehmung der Aufgaben der Datentransparenz gem. § 303a Abs. 1 SGB V
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;42201;314;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;49;949;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;42709;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;49;792;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;42801;314;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;50;5597;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;45301;314;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;50;6;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;51101;314;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;ja;50;130;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;51401;314;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;50;4;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;51701;314;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;50;500;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;51801;314;Mieten und Pachten;ja;50;22;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;51901;314;Unterhaltung der Grundstücke und baulichen Anlagen;ja;50;20;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;52501;314;Aus- und Fortbildung;ja;50;50;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;52601;314;Gerichts- und ähnliche Kosten;ja;50;25;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;52602;314;Sachverständige;ja;50;25;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;52603;314;Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;51;15;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;52701;314;Dienstreisen;ja;51;78;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;53201;314;Medizinische Klassifikationen und verwandte Begriffssysteme;ja;51;120;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;53999;314;Vermischte Verwaltungsausgaben;ja;51;93;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;54301;314;Veröffentlichung und Dokumentation;ja;52;10;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;63403;314;Zuweisungen an den Versorgungsfonds;ja;52;110;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;71101;314;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;52;52;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;81101;314;Erwerb von Fahrzeugen;ja;52;0;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;81201;314;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen;ja;52;15;;
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;42719;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;52;0;01;Durchführung von Aufträgen anderer Bundesbehörden
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;54711;314;Nicht aufteilbare sächliche Verwaltungsausgaben;ja;52;0;01;Durchführung von Aufträgen anderer Bundesbehörden
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;81211;314;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen;ja;52;0;01;Durchführung von Aufträgen anderer Bundesbehörden
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;54451;165;Forschung, Untersuchungen und Ähnliches;ja;53;660;05;Ausgaben für das Informationssystem zur Bewertung medizinischer Technologien
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;54751;314;Nicht aufteilbare sächliche Verwaltungsausgaben;ja;53;25;05;Ausgaben für das Informationssystem zur Bewertung medizinischer Technologien
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;51155;314;Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung;ja;53;918;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;51855;314;Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software;ja;53;5;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;52555;314;Aus- und Fortbildung;ja;53;40;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;53255;314;Ausgaben für Aufträge und Dienstleistungen;ja;53;2173;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1505;Deutsches Institut für Medizinische Dokumentation und Information;81255;314;Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software;ja;54;551;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1506;Paul-Ehrlich-Institut;11101;314;Gebühren, sonstige Entgelte; ;56;13992;;
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1506;Paul-Ehrlich-Institut;11999;314;Vermischte Einnahmen; ;56;0;;
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1506;Paul-Ehrlich-Institut;12401;314;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;56;34;;
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1506;Paul-Ehrlich-Institut;12902;314;Einnahmen aus Konformitätsbewertungsverfahren bei Hoch-Risiko-Diagnostika; ;57;1192;;
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1506;Paul-Ehrlich-Institut;13201;314;Erlöse aus der Veräußerung von beweglichen Sachen; ;57;0;;
15;Bundesministerium für Gesundheit;E;Übrige Einnahmen;1506;Paul-Ehrlich-Institut;27201;314;Einnahmen aus Zuschüssen von der EU; ;57;0;;
15;Bundesministerium für Gesundheit;E;Übrige Einnahmen;1506;Paul-Ehrlich-Institut;38101;890;Leistungen von Bundesbehörden zur Durchführung von Aufträgen; ;57;0;;
15;Bundesministerium für Gesundheit;A;Sächliche Verwaltungsausgaben;1506;Paul-Ehrlich-Institut;51802;314;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;57;7587;;
15;Bundesministerium für Gesundheit;A;Zuweisungen und Zuschüsse (ohne Investitionen);1506;Paul-Ehrlich-Institut;68401;314;Mitgliedsbeiträge an Vereine und Verbände;nein;57;9;;
15;Bundesministerium für Gesundheit;A;Ausgaben für Investitionen;1506;Paul-Ehrlich-Institut;71204;314;Große Baumaßnahmen (Abwasser);nein;58;3750;;
15;Bundesministerium für Gesundheit;A;Ausgaben für Investitionen;1506;Paul-Ehrlich-Institut;71205;314;Große Baumaßnahmen (Klimaanlage);nein;58;0;;
15;Bundesministerium für Gesundheit;A;Ausgaben für Investitionen;1506;Paul-Ehrlich-Institut;71206;314;Große Baumaßnahmen (Optimierung Hs. IV);nein;58;0;;
15;Bundesministerium für Gesundheit;A;Ausgaben für Investitionen;1506;Paul-Ehrlich-Institut;71207;314;Große Baumaßnahmen (Brandschutz);nein;59;1300;;
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;98101;890;Leistungen an Bundesbehörden zur Durchführung von Aufträgen;nein;59;0;;
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;42729;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;59;0;02;Durchführung von Aufträgen Dritter
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;45929;314;Vermischte Personalausgaben;nein;59;0;02;Durchführung von Aufträgen Dritter
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;54721;314;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;59;0;02;Durchführung von Aufträgen Dritter
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;42759;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;60;0;05;Durchführung von Aufträgen anderer Bundesbehörden
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;45959;314;Vermischte Personalausgaben;nein;60;0;05;Durchführung von Aufträgen anderer Bundesbehörden
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;54751;314;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;60;0;05;Durchführung von Aufträgen anderer Bundesbehörden
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;42271;314;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;nein;60;402;07;Prüflabor für In-vitro Diagnostika
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;42779;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;60;125;07;Prüflabor für In-vitro Diagnostika
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;42871;314;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;nein;60;487;07;Prüflabor für In-vitro Diagnostika
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;45979;314;Vermischte Personalausgaben;nein;60;2;07;Prüflabor für In-vitro Diagnostika
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;54771;314;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;60;270;07;Prüflabor für In-vitro Diagnostika
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;63473;314;Zuweisungen an den Versorgungsfonds;nein;61;0;07;Prüflabor für In-vitro Diagnostika
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;81271;314;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen;nein;61;102;07;Prüflabor für In-vitro Diagnostika
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;42789;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;61;0;08;Verfahren zur gegenseitigen Anerkennung von Tierimpfstoffen in der EU
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;42881;314;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;nein;61;0;08;Verfahren zur gegenseitigen Anerkennung von Tierimpfstoffen in der EU
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;45989;314;Vermischte Personalausgaben;nein;61;0;08;Verfahren zur gegenseitigen Anerkennung von Tierimpfstoffen in der EU
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1506;Paul-Ehrlich-Institut;54781;314;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;61;0;08;Verfahren zur gegenseitigen Anerkennung von Tierimpfstoffen in der EU
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;42201;314;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;62;8577;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;42709;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;62;2387;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;42801;314;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;62;12268;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;42802;314;Entgelte für Wissenschaftlerinnen und Wissenschaftler;ja;62;7262;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;45301;314;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;62;56;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;51101;314;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;ja;62;1454;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;51401;314;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;62;2101;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;51701;314;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;62;9400;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;51801;314;Mieten und Pachten;ja;62;10;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;51901;314;Unterhaltung der Grundstücke und baulichen Anlagen;ja;62;1400;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;52501;314;Aus- und Fortbildung;ja;63;232;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;52601;314;Gerichts- und ähnliche Kosten;ja;63;4;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;52602;314;Sachverständige;ja;63;50;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;52603;314;Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;63;9;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;52701;314;Dienstreisen;ja;63;337;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;53999;314;Vermischte Verwaltungsausgaben;ja;63;322;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;54301;314;Veröffentlichung und Dokumentation;ja;63;26;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;54501;314;Konferenzen, Tagungen, Messen und Ausstellungen;ja;64;42;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;63403;314;Zuweisungen an den Versorgungsfonds;ja;64;1757;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;71101;314;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;64;1400;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;81101;314;Erwerb von Fahrzeugen;ja;64;25;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;81201;314;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen;ja;64;1850;;
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;42719;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;64;0;01;Durchführung von Aufträgen der EU
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;45919;314;Vermischte Personalausgaben;ja;64;0;01;Durchführung von Aufträgen der EU
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;54711;314;Nicht aufteilbare sächliche Verwaltungsausgaben;ja;65;0;01;Durchführung von Aufträgen der EU
